  freq              ;  reS11        ; imS11         
   9.54645288037E+04;  0.995595     ; 0.00731212   
   9.59102254900E+04;  0.99569      ; 0.00750689   
   9.63580030071E+04;  0.996421     ; 0.00676389   
   9.68078710699E+04;  0.996476     ; 0.00625044   
   9.72598394386E+04;  0.996625     ; 0.00618504   
   9.77139179187E+04;  0.996674     ; 0.00597025   
   9.81701163619E+04;  0.996767     ; 0.00608154   
   9.86284446657E+04;  0.996774     ; 0.00539123   
   9.90889127738E+04;  0.995755     ; 0.00561994   
   9.95515306762E+04;  0.995898     ; 0.00538749   
   1.00016308410E+05;  0.995544     ; 0.00502914   
   1.00483256058E+05;  0.995858     ; 0.00452036   
   1.00952383752E+05;  0.996264     ; 0.00424549   
   1.01423701670E+05;  0.995597     ; 0.0041891    
   1.01897220036E+05;  0.995743     ; 0.00368589   
   1.02372949125E+05;  0.996112     ; 0.00393116   
   1.02850899258E+05;  0.996003     ; 0.00366785   
