  freq              ;  reS11        ; imS11         
   5.45879247078E+04;  0.952588     ;-0.272999     
   5.48427801757E+04;  0.951613     ;-0.274712     
   5.50988254911E+04;  0.95114      ;-0.276393     
   5.53560662092E+04;  0.950849     ;-0.278551     
   5.56145079109E+04;  0.950293     ;-0.279581     
   5.58741562033E+04;  0.949416     ;-0.281771     
   5.61350167196E+04;  0.949091     ;-0.283461     
   5.63970951193E+04;  0.948283     ;-0.285294     
   5.66603970884E+04;  0.948078     ;-0.28675      
   5.69249283393E+04;  0.948086     ;-0.288843     
   5.71906946113E+04;  0.94685      ;-0.290768     
   5.74577016703E+04;  0.946505     ;-0.292254     
   5.77259553092E+04;  0.945553     ;-0.294139     
   5.79954613480E+04;  0.945663     ;-0.295805     
   5.82662256336E+04;  0.944357     ;-0.297194     
   5.85382540405E+04;  0.943519     ;-0.299027     
   5.88115524706E+04;  0.94299      ;-0.300642     
   5.90861268531E+04;  0.942661     ;-0.302955     
   5.93619831452E+04;  0.94218      ;-0.304336     
   5.96391273318E+04;  0.941298     ;-0.306441     
   5.99175654256E+04;  0.940997     ;-0.307908     
   6.01973034675E+04;  0.939836     ;-0.309732     
   6.04783475267E+04;  0.939145     ;-0.311748     
   6.07607037005E+04;  0.938775     ;-0.313765     
   6.10443781148E+04;  0.938237     ;-0.315346     
   6.13293769242E+04;  0.937762     ;-0.316824     
   6.16157063117E+04;  0.936671     ;-0.318944     
   6.19033724897E+04;  0.936152     ;-0.320841     
   6.21923816990E+04;  0.935187     ;-0.322848     
   6.24827402100E+04;  0.93475      ;-0.324414     
   6.27744543222E+04;  0.933938     ;-0.32623      
   6.30675303644E+04;  0.933206     ;-0.328356     
   6.33619746952E+04;  0.932842     ;-0.329857     
   6.36577937027E+04;  0.931646     ;-0.332032     
   6.39549938048E+04;  0.931081     ;-0.33436      
   6.42535814495E+04;  0.930256     ;-0.336079     
   6.45535631149E+04;  0.929619     ;-0.337748     
   6.48549453092E+04;  0.928997     ;-0.339785     
   6.51577345711E+04;  0.927433     ;-0.340712     
   6.54619374698E+04;  0.927182     ;-0.343346     
   6.57675606052E+04;  0.926441     ;-0.34508      
   6.60746106079E+04;  0.925597     ;-0.347249     
   6.63830941396E+04;  0.924912     ;-0.34937      
   6.66930178930E+04;  0.924243     ;-0.351052     
