  freq              ;  reS11        ; imS11         
   9.32669209650E+04; -0.984539     ; 0.0217487    
   9.37023576464E+04; -0.984504     ; 0.0216905    
   9.41398272577E+04; -0.98486      ; 0.0214818    
   9.45793392899E+04; -0.984719     ; 0.0223262    
   9.50209032786E+04; -0.984552     ; 0.0223183    
   9.54645288037E+04; -0.984696     ; 0.0222372    
   9.59102254900E+04; -0.98459      ; 0.0222411    
   9.63580030071E+04; -0.984466     ; 0.0222449    
   9.68078710699E+04; -0.984104     ; 0.0226911    
   9.72598394386E+04; -0.984789     ; 0.0223037    
   9.77139179187E+04; -0.984531     ; 0.0224631    
   9.81701163619E+04; -0.984537     ; 0.0228001    
   9.86284446657E+04; -0.984527     ; 0.0229623    
